Function                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   CPU Time  CPU Time:Effective Time  CPU Time:Effective Time:Idle  CPU Time:Effective Time:Poor  CPU Time:Effective Time:Ok  CPU Time:Effective Time:Ideal  CPU Time:Effective Time:Over  CPU Time:Spin Time  CPU Time:Spin Time:Imbalance or Serial Spinning  CPU Time:Spin Time:Lock Contention  CPU Time:Spin Time:Other  CPU Time:Overhead Time  CPU Time:Overhead Time:Creation  CPU Time:Overhead Time:Scheduling  CPU Time:Overhead Time:Reduction  CPU Time:Overhead Time:Atomics  CPU Time:Overhead Time:Other  Module                   Function (Full)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          Source File       Start Address     
nbnxn_make_pairlist_part                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   150.909s                 150.909s                            0s                            0s                    150.909s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  nbnxn_make_pairlist_part(nbnxn_search*, nbnxn_grid_t const*, nbnxn_grid_t const*, nbnxn_search_work_t*, nbnxn_atomdata_t const*, t_blocka const&, float, int, int, int, int, int, float, int, int, nbnxn_pairlist_t*, t_nblist*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0xf7f0e0          
PMPI_Recv                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  128.576s                 116.588s                            0s                        0.540s                    116.048s                             0s                            0s             11.989s                                               0s                                  0s                   11.989s                      0s                               0s                                 0s                                0s                              0s                            0s  libmpi_mt.so             PMPI_Recv                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                recv.c            0xfa8f0           
solve_pme_yzx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              103.289s                 103.289s                            0s                            0s                    103.289s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  solve_pme_yzx(gmx_pme_t const*, t_complex*, float, int, int, int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x2145c0          
__memset_sse2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               80.099s                  80.099s                            0s                        0.240s                     79.859s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libc-2.17.so             __memset_sse2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Unknown]         0x88e40           
PMPI_Bcast                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  77.606s                  69.007s                            0s                        1.661s                     67.346s                             0s                            0s              8.598s                                               0s                                  0s                    8.598s                      0s                               0s                                 0s                                0s                              0s                            0s  libmpi_mt.so             PMPI_Bcast                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               bcast.c           0x74c20           
copy_rvec_to_nbat_real                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      75.009s                  75.009s                            0s                            0s                     75.009s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  copy_rvec_to_nbat_real(int const*, int, int, float const (*)[3], int, float*, int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]         0xf6e790          
settleTemplate<gmx::SimdFloat, gmx::SimdFBool, (int)8, float const*, (bool)1, (bool)0>.isra.4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               67.053s                  67.053s                            0s                        0.020s                     67.033s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  void settleTemplate<gmx::SimdFloat, gmx::SimdFBool, (int)8, float const*, (bool)1, (bool)0>(gmx_settledata*, int, int, float const*, float const*, float*, float, float*, float (*)[3], bool*).isra.4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]         0xeff600          
do_pairs                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    65.554s                  65.554s                            0s                        0.110s                     65.444s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  do_pairs(int, int, int const*, t_iparams const*, float const (*)[3], float (*)[4], float (*)[3], t_pbc const*, t_graph const*, float const*, float*, t_mdatoms const*, t_forcerec const*, int, gmx_grppairener_t*, int*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]         0x1801d0          
spread_on_grid._omp_fn.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    60.195s                  60.195s                            0s                            0s                     60.195s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  spread_on_grid._omp_fn.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]         0x21f180          
urey_bradley_noener_simd                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    54.168s                  54.168s                            0s                        0.030s                     54.138s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  urey_bradley_noener_simd(int, int const*, t_iparams const*, float const (*)[3], float (*)[4], t_pbc const*, t_graph const*, float, t_mdatoms const*, t_fcdata*, int*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]         0x169db0          
dih_angle_simd                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              52.097s                  52.097s                            0s                        0.039s                     52.058s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  dih_angle_simd(float const (*)[3], int const*, int const*, int const*, int const*, float const*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              [Unknown]         0x163c60          
do_force_cutsVERLET.isra.42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 51.648s                  51.648s                            0s                            0s                     51.648s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  do_force_cutsVERLET(_IO_FILE*, t_commrec*, t_inputrec*, long, t_nrnb*, gmx_wallcycle*, gmx_localtop_t*, gmx_groups_t*, float (*)[3], gmx::ArrayRef<gmx::BasicVector<float>>, history_t*, gmx::ArrayRef<gmx::BasicVector<float>>, float (*)[3], t_mdatoms*, gmx_enerdata_t*, t_fcdata*, float*, t_graph*, t_forcerec*, interaction_const_t*, gmx_vsite_t*, float*, double, gmx_edsam*, int, int, DdOpenBalanceRegionBeforeForceComputation, DdCloseBalanceRegionAfterForceComputation).isra.42                                                                                                                                                                                                                                                                                                                                                                            [Unknown]         0xfb8010          
