Function                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  CPU Time  CPU Time:Effective Time  CPU Time:Effective Time:Idle  CPU Time:Effective Time:Poor  CPU Time:Effective Time:Ok  CPU Time:Effective Time:Ideal  CPU Time:Effective Time:Over  CPU Time:Spin Time  CPU Time:Spin Time:Imbalance or Serial Spinning  CPU Time:Spin Time:Lock Contention  CPU Time:Spin Time:Other  CPU Time:Overhead Time  CPU Time:Overhead Time:Creation  CPU Time:Overhead Time:Scheduling  CPU Time:Overhead Time:Reduction  CPU Time:Overhead Time:Atomics  CPU Time:Overhead Time:Other  Module                   Function (Full)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          Source File        Start Address     
nbnxn_make_pairlist_part                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   76.270s                  76.270s                            0s                            0s                     76.270s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  nbnxn_make_pairlist_part(nbnxn_search*, nbnxn_grid_t const*, nbnxn_grid_t const*, nbnxn_search_work_t*, nbnxn_atomdata_t const*, t_blocka const&, float, int, int, int, int, int, float, int, int, nbnxn_pairlist_t*, t_nblist*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]          0xf7f0e0          
solve_pme_yzx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              50.730s                  50.730s                            0s                            0s                     50.730s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  solve_pme_yzx(gmx_pme_t const*, t_complex*, float, int, int, int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0x2145c0          
copy_rvec_to_nbat_real                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     39.668s                  39.668s                            0s                            0s                     39.668s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  copy_rvec_to_nbat_real(int const*, int, int, float const (*)[3], int, float*, int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0xf6e790          
dd_move_f                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  37.795s                  37.795s                            0s                            0s                     37.795s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  dd_move_f(gmx_domdec_t*, float (*)[3], float (*)[3])                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]          0x1c0a60          
dd_move_x                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  34.129s                  34.129s                            0s                            0s                     34.129s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  dd_move_x(gmx_domdec_t*, float (*)[3], float (*)[3])                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]          0x1bf4f0          
do_pairs                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   33.926s                  33.926s                            0s                        0.040s                     33.886s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  do_pairs(int, int, int const*, t_iparams const*, float const (*)[3], float (*)[4], float (*)[3], t_pbc const*, t_graph const*, float const*, float*, t_mdatoms const*, t_forcerec const*, int, gmx_grppairener_t*, int*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]          0x1801d0          
settleTemplate<gmx::SimdFloat, gmx::SimdFBool, (int)8, float const*, (bool)1, (bool)0>.isra.4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              32.222s                  32.222s                            0s                            0s                     32.222s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  void settleTemplate<gmx::SimdFloat, gmx::SimdFBool, (int)8, float const*, (bool)1, (bool)0>(gmx_settledata*, int, int, float const*, float const*, float*, float, float*, float (*)[3], bool*).isra.4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]          0xeff600          
spread_on_grid._omp_fn.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   30.711s                  30.711s                            0s                            0s                     30.711s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  spread_on_grid._omp_fn.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]          0x21f180          
__memset_sse2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              29.713s                  29.713s                        0.050s                        0.330s                     29.333s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libc-2.17.so             __memset_sse2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Unknown]          0x88e40           
urey_bradley_noener_simd                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   28.438s                  28.438s                            0s                        0.050s                     28.388s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  urey_bradley_noener_simd(int, int const*, t_iparams const*, float const (*)[3], float (*)[4], t_pbc const*, t_graph const*, float, t_mdatoms const*, t_fcdata*, int*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]          0x169db0          
